ARRAY_ALLOCATE_ENTER,0,3386776.76330552,0,0,16
ARRAY_ALLOCATE_ENTER,0,3386776.76330881,0,0,8
ARRAY_ALLOCATE_ENTER,0,3386776.76331164,0,0,1
ARRAY_ALLOCATE_ENTER,0,3386776.7633226,48,2,8
ARRAY_ALLOCATE_ENTER,0,3386776.7633271,16,256,8
ARRAY_ALLOCATE_ENTER,0,3386776.76335202,0,256,4
ARRAY_ALLOCATE_ENTER,0,3386776.76335662,0,65,1
ARRAY_ALLOCATE_ENTER,0,3386776.76335974,0,8,1
ARRAY_ALLOCATE_ENTER,0,3386776.76336266,0,64,1
ARRAY_ALLOCATE_ENTER,0,3386776.76336571,0,1,1
ARRAY_ALLOCATE_ENTER,0,3386776.76338151,0,1,1
ARRAY_ALLOCATE_ENTER,0,3386776.76339752,0,4096,1
ARRAY_ALLOCATE_ENTER,0,3386776.76342181,0,4096,1
ARRAY_ALLOCATE_ENTER,0,3386776.76344987,0,16,8
ARRAY_ALLOCATE_ENTER,0,3386776.76345519,0,16,4
ARRAY_ALLOCATE_ENTER,0,3386776.76345833,0,1,8
ARRAY_ALLOCATE_ENTER,0,3386776.76346131,0,16,0
ARRAY_ALLOCATE_ENTER,0,3386776.76346429,80,16,8
ARRAY_ALLOCATE_ENTER,0,3386776.76367498,0,16,8
ARRAY_ALLOCATE_ENTER,0,3386776.76367831,0,16,0
ARRAY_ALLOCATE_ENTER,0,3386776.76389582,0,1,1
ARRAY_ALLOCATE_ENTER,0,3386776.763899,0,1,1
ARRAY_ALLOCATE_ENTER,0,3386776.76390283,0,41,1
ARRAY_ALLOCATE_ENTER,0,3386776.76390835,0,64,1
ARRAY_ALLOCATE_ENTER,0,3386776.7639201,0,256,1
ARRAY_ALLOCATE_ENTER,0,3386776.76392434,0,256,1
ARRAY_ALLOCATE_ENTER,0,3386776.76395969,0,48,4
ARRAY_ALLOCATE_ENTER,0,3386776.76396449,0,10,1
ARRAY_ALLOCATE_ENTER,0,3386776.7639676,0,11,1
ARRAY_ALLOCATE_ENTER,0,3386776.76397386,0,4,1
ARRAY_ALLOCATE_ENTER,0,3386776.76397757,0,16,8
ARRAY_ALLOCATE_ENTER,0,3386776.76398087,0,16,8
ARRAY_ALLOCATE_ENTER,0,3386776.76398573,0,16,16
ARRAY_ALLOCATE_ENTER,0,3386776.76398881,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76402066,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76404545,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76407017,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76409649,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.7641208,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76414553,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76416996,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76419607,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76423156,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76425618,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76428238,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76430678,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76433129,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76435561,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.76438202,0,1023,8
ARRAY_ALLOCATE_ENTER,0,3386776.77063143,0,48,4
ARRAY_ALLOCATE_ENTER,0,3386776.77063868,0,2,1
ARRAY_ALLOCATE_ENTER,0,3386776.77064293,0,0,8
ARRAY_ALLOCATE_ENTER,0,3386776.77064795,0,9,1
ARRAY_ALLOCATE_ENTER,0,3386776.77065167,0,33,1
ARRAY_ALLOCATE_ENTER,0,3386776.77065945,0,34,1
ARRAY_ALLOCATE_ENTER,0,3386776.77082801,16,0,8
ARRAY_ALLOCATE_ENTER,0,3386776.77083093,40,4,1
ARRAY_ALLOCATE_ENTER,0,3386776.77083414,48,1,8
ARRAY_ALLOCATE_ENTER,0,3386776.77083679,40,2,8
ARRAY_ALLOCATE_ENTER,0,3386776.77083902,56,2,8
ARRAY_ALLOCATE_ENTER,0,3386776.77084146,40,11,1
ARRAY_ALLOCATE_ENTER,1,3386776.77064536,0,48,4
ARRAY_ALLOCATE_ENTER,1,3386776.77097909,48,1,8
ARRAY_ALLOCATE_ENTER,1,3386776.77098161,40,2,8
ARRAY_ALLOCATE_ENTER,1,3386776.7709834,56,25,8
ARRAY_ALLOCATE_ENTER,1,3386776.77098608,40,10001,1
ARRAY_ALLOCATE_ENTER,2,3386776.77061442,0,48,4
ARRAY_ALLOCATE_ENTER,2,3386776.77142195,40,4,8
ARRAY_ALLOCATE_ENTER,2,3386776.77142591,56,1229,8
ARRAY_ALLOCATE_ENTER,2,3386776.77150441,40,100000001,1
ARRAY_ALLOCATE_ENTER,3,3386776.77064344,0,48,4
ARRAY_ALLOCATE_ENTER,3,3386777.03344746,48,6,8
ARRAY_ALLOCATE_ENTER,3,3386777.03348112,40,7,8
ARRAY_ALLOCATE_ENTER,3,3386777.03348248,40,24416,8
ARRAY_ALLOCATE_ENTER,4,3386776.77061612,0,48,4
ARRAY_ALLOCATE_ENTER,5,3386776.77064076,0,48,4
ARRAY_ALLOCATE_ENTER,6,3386776.77064062,0,48,4
ARRAY_ALLOCATE_ENTER,6,3386777.03353958,56,5761455,8
ARRAY_ALLOCATE_ENTER,7,3386776.77061615,0,48,4
ARRAY_ALLOCATE_ENTER,8,3386776.77064354,0,48,4
ARRAY_ALLOCATE_ENTER,9,3386776.77061875,0,48,4
ARRAY_ALLOCATE_ENTER,9,3386777.05731079,0,9,1
ARRAY_ALLOCATE_ENTER,9,3386777.05731264,0,10,1
ARRAY_ALLOCATE_ENTER,9,3386777.05731544,0,10,1
ARRAY_ALLOCATE_ENTER,9,3386777.05731641,0,11,1
ARRAY_ALLOCATE_ENTER,9,3386777.05736253,0,4,1
ARRAY_ALLOCATE_ENTER,9,3386777.05736427,0,6,1
ARRAY_ALLOCATE_ENTER,9,3386777.0573658,0,18,1
ARRAY_ALLOCATE_ENTER,9,3386777.05736723,0,20,1
ARRAY_ALLOCATE_ENTER,9,3386777.05739746,0,7,1
ARRAY_ALLOCATE_ENTER,9,3386777.05739879,0,24,1
ARRAY_ALLOCATE_ENTER,9,3386777.05740026,0,25,1
ARRAY_ALLOCATE_ENTER,9,3386777.057405,0,1,1
ARRAY_ALLOCATE_ENTER,9,3386777.05740811,0,1,1
ARRAY_ALLOCATE_ENTER,9,3386777.05740912,0,1,1
ARRAY_ALLOCATE_ENTER,9,3386777.05741014,0,1,1
ARRAY_ALLOCATE_ENTER,9,3386777.05741117,0,2,1
ARRAY_ALLOCATE_ENTER,9,3386777.05741218,0,2,1
ARRAY_ALLOCATE_ENTER,9,3386777.05741319,0,2,1
ARRAY_ALLOCATE_ENTER,9,3386777.0574157,0,8,1
