ARRAY_ALLOCATE_LEAVE,0,18065510.319817513,0,0,0
THREAD_COPY,0,18065510.319825862,140577316208716,140577241317980,0
THREAD_COPY,0,18065510.319826856,140577241317980,140577314435148,0
RUNTIME_ENTER,0,18065510.319829419,0,0,0
RUNTIME_LEAVE,0,18065510.319830384,0,0,0
RUNTIME_ENTER,0,18065510.319835257,0,0,0
RUNTIME_LEAVE,0,18065510.319925740,0,0,0
RUNTIME_ENTER,0,18065510.319927551,0,0,0
RUNTIME_LEAVE,0,18065510.320099775,0,0,0
RUNTIME_ENTER,0,18065510.320101339,0,0,0
RUNTIME_LEAVE,0,18065510.320172787,0,0,0
RUNTIME_ENTER,0,18065510.325068876,0,0,0
RUNTIME_LEAVE,0,18065510.325074580,0,0,0
RUNTIME_ENTER,0,18065510.329841938,0,0,0
RUNTIME_LEAVE,0,18065510.329846095,0,0,0
RUNTIME_ENTER,0,18065510.336009547,0,0,0
RUNTIME_LEAVE,0,18065510.336014550,0,0,0
RUNTIME_ENTER,0,18065510.341045555,0,0,0
RUNTIME_LEAVE,0,18065510.341052633,0,0,0
RUNTIME_ENTER,0,18065510.345062502,0,0,0
RUNTIME_LEAVE,0,18065510.345073137,0,0,0
RUNTIME_ENTER,0,18065510.349484064,0,0,0
RUNTIME_LEAVE,0,18065510.349493574,0,0,0
RUNTIME_ENTER,0,18065510.353590641,0,0,0
RUNTIME_LEAVE,0,18065510.353596561,0,0,0
RUNTIME_ENTER,0,18065510.357552797,0,0,0
RUNTIME_LEAVE,0,18065510.357561741,0,0,0
RUNTIME_ENTER,0,18065510.361524981,0,0,0
RUNTIME_LEAVE,0,18065510.361534327,0,0,0
RUNTIME_ENTER,0,18065510.365406923,0,0,0
RUNTIME_LEAVE,0,18065510.365416266,0,0,0
RUNTIME_ENTER,0,18065510.369493827,0,0,0
RUNTIME_LEAVE,0,18065510.369497780,0,0,0
RUNTIME_ENTER,0,18065510.373077985,0,0,0
RUNTIME_LEAVE,0,18065510.373085596,0,0,0
THREAD_COPY,0,18065510.374651976,140577314343236,140577241399372,0
RUNTIME_ENTER,0,18065510.374653667,0,0,0
RUNTIME_LEAVE,0,18065510.374654159,0,0,0
MERGED_HEAP,0,18065510.374748837,140576359976944,20797696,0
MERGED_HEAP,0,18065510.374755152,20762192,140576359976944,0
MERGED_HEAP,0,18065510.374757715,20762192,140577031064384,0
THREAD_COPY,0,18065510.374763928,140577314343236,140577241411660,0
RUNTIME_ENTER,0,18065510.374768600,0,0,0
RUNTIME_LEAVE,0,18065510.374769002,0,0,0
RUNTIME_ENTER,0,18065510.374769721,0,0,0
RUNTIME_LEAVE,0,18065510.374773487,0,0,0
RUNTIME_ENTER,0,18065510.374774043,0,0,0
RUNTIME_LEAVE,0,18065510.374778956,0,0,0
RUNTIME_ENTER,0,18065510.378864832,0,0,0
RUNTIME_LEAVE,0,18065510.378868751,0,0,0
RUNTIME_ENTER,0,18065510.382283267,0,0,0
RUNTIME_LEAVE,0,18065510.382291954,0,0,0
RUNTIME_ENTER,0,18065510.385708697,0,0,0
RUNTIME_LEAVE,0,18065510.385715362,0,0,0
RUNTIME_ENTER,0,18065510.389082152,0,0,0
RUNTIME_LEAVE,0,18065510.389091168,0,0,0
THREAD_COPY,0,18065510.391475204,140577314343236,140577241444428,0
RUNTIME_ENTER,0,18065510.391475871,0,0,0
RUNTIME_LEAVE,0,18065510.391476259,0,0,0
RUNTIME_ENTER,0,18065510.391476937,0,0,0
RUNTIME_LEAVE,0,18065510.391486842,0,0,0
RUNTIME_ENTER,0,18065510.391487379,0,0,0
RUNTIME_LEAVE,0,18065510.391490422,0,0,0
RUNTIME_ENTER,0,18065510.391491033,0,0,0
RUNTIME_LEAVE,0,18065510.391497251,0,0,0
RUNTIME_ENTER,0,18065510.395226695,0,0,0
RUNTIME_LEAVE,0,18065510.395235173,0,0,0
RUNTIME_ENTER,0,18065510.398790132,0,0,0
RUNTIME_LEAVE,0,18065510.398796957,0,0,0
RUNTIME_ENTER,0,18065510.401779518,0,0,0
RUNTIME_LEAVE,0,18065510.401787978,0,0,0
RUNTIME_ENTER,0,18065510.405204028,0,0,0
RUNTIME_LEAVE,0,18065510.405208282,0,0,0
RUNTIME_ENTER,0,18065510.408232898,0,0,0
RUNTIME_LEAVE,0,18065510.408236686,0,0,0
RUNTIME_ENTER,0,18065510.411296692,0,0,0
RUNTIME_LEAVE,0,18065510.411303446,0,0,0
RUNTIME_ENTER,0,18065510.414626349,0,0,0
RUNTIME_LEAVE,0,18065510.414633058,0,0,0
MERGED_HEAP,0,18065510.415946320,20799136,140576762631328,0
MERGED_HEAP,0,18065510.415948179,140576762628928,20799136,0
MERGED_HEAP,0,18065510.415950246,20762192,140576762628928,0
THREAD_COPY,0,18065510.415954992,140577314343236,140577241497676,0
RUNTIME_ENTER,0,18065510.415955767,0,0,0
RUNTIME_LEAVE,0,18065510.415956132,0,0,0
RUNTIME_ENTER,0,18065510.415956728,0,0,0
RUNTIME_LEAVE,0,18065510.415959544,0,0,0
RUNTIME_ENTER,0,18065510.415959980,0,0,0
RUNTIME_LEAVE,0,18065510.415963024,0,0,0
RUNTIME_ENTER,0,18065510.419273432,0,0,0
RUNTIME_LEAVE,0,18065510.419276807,0,0,0
RUNTIME_ENTER,0,18065510.422183722,0,0,0
RUNTIME_LEAVE,0,18065510.422186881,0,0,0
THREAD_COPY,0,18065510.424579844,140577314343236,140577241522252,0
RUNTIME_ENTER,0,18065510.424580760,0,0,0
RUNTIME_LEAVE,0,18065510.424581096,0,0,0
RUNTIME_ENTER,0,18065510.424581625,0,0,0
RUNTIME_LEAVE,0,18065510.424584430,0,0,0
RUNTIME_ENTER,0,18065510.424878836,0,0,0
RUNTIME_LEAVE,0,18065510.424881712,0,0,0
RUNTIME_ENTER,0,18065510.427867319,0,0,0
RUNTIME_LEAVE,0,18065510.427872006,0,0,0
MERGED_HEAP,0,18065510.429858837,140576359979024,20800496,0
MERGED_HEAP,0,18065510.429860532,140577165284512,140576359979024,0
MERGED_HEAP,0,18065510.429862320,140577165284512,140576762632528,0
THREAD_COPY,0,18065510.429867458,140577314343236,140577241542732,0
RUNTIME_ENTER,0,18065510.429868188,0,0,0
RUNTIME_LEAVE,0,18065510.429868504,0,0,0
RUNTIME_ENTER,0,18065510.429868992,0,0,0
RUNTIME_LEAVE,0,18065510.429871675,0,0,0
RUNTIME_ENTER,0,18065510.429872017,0,0,0
RUNTIME_LEAVE,0,18065510.429872409,0,0,0
RUNTIME_ENTER,0,18065510.432984211,0,0,0
RUNTIME_LEAVE,0,18065510.432993632,0,0,0
THREAD_COPY,0,18065510.434924450,140577314343236,140577237958732,0
RUNTIME_ENTER,0,18065510.434927791,0,0,0
RUNTIME_LEAVE,0,18065510.434928074,0,0,0
RUNTIME_ENTER,0,18065510.434928536,0,0,0
RUNTIME_LEAVE,0,18065510.434931148,0,0,0
RUNTIME_ENTER,0,18065510.435384493,0,0,0
RUNTIME_LEAVE,0,18065510.435390610,0,0,0
MERGED_HEAP,0,18065510.436874703,140577165286432,20801296,0
MERGED_HEAP,0,18065510.436877187,20800496,140577165286432,0
THREAD_COPY,0,18065510.436887272,140577314343236,140577237975116,0
RUNTIME_ENTER,0,18065510.436887823,0,0,0
RUNTIME_LEAVE,0,18065510.436888132,0,0,0
RUNTIME_ENTER,0,18065510.436888628,0,0,0
RUNTIME_LEAVE,0,18065510.436891332,0,0,0
RUNTIME_ENTER,0,18065510.436891701,0,0,0
RUNTIME_LEAVE,0,18065510.436894197,0,0,0
RUNTIME_ENTER,0,18065510.440018550,0,0,0
RUNTIME_LEAVE,0,18065510.440026391,0,0,0
RUNTIME_ENTER,0,18065510.442625333,0,0,0
RUNTIME_LEAVE,0,18065510.442628458,0,0,0
RUNTIME_ENTER,0,18065510.445001759,0,0,0
RUNTIME_LEAVE,0,18065510.445004877,0,0,0
RUNTIME_ENTER,0,18065510.447868582,0,0,0
RUNTIME_LEAVE,0,18065510.447871454,0,0,0
RUNTIME_ENTER,0,18065510.450412780,0,0,0
RUNTIME_LEAVE,0,18065510.450415730,0,0,0
RUNTIME_ENTER,0,18065510.453217577,0,0,0
RUNTIME_LEAVE,0,18065510.453220457,0,0,0
RUNTIME_ENTER,0,18065510.455899067,0,0,0
RUNTIME_LEAVE,0,18065510.455902088,0,0,0
THREAD_COPY,0,18065510.456901915,140577314343236,140577238016076,0
RUNTIME_ENTER,0,18065510.456902552,0,0,0
RUNTIME_LEAVE,0,18065510.456902836,0,0,0
MERGED_HEAP,0,18065510.457062110,140577031067984,20802256,0
MERGED_HEAP,0,18065510.457067624,20801296,140577031067984,0
THREAD_COPY,0,18065510.457071334,140577314343236,140577238028364,0
RUNTIME_ENTER,0,18065510.457071885,0,0,0
RUNTIME_LEAVE,0,18065510.457072150,0,0,0
RUNTIME_ENTER,0,18065510.457072616,0,0,0
RUNTIME_LEAVE,0,18065510.457075041,0,0,0
RUNTIME_ENTER,0,18065510.457331091,0,0,0
RUNTIME_LEAVE,0,18065510.457333777,0,0,0
RUNTIME_ENTER,0,18065510.459914800,0,0,0
RUNTIME_LEAVE,0,18065510.459922511,0,0,0
MERGED_HEAP,0,18065510.461694885,140576494193472,20802896,0
MERGED_HEAP,0,18065510.461696617,140577165285872,140576494193472,0
THREAD_COPY,0,18065510.461700704,140577314343236,140577238048844,0
RUNTIME_ENTER,0,18065510.461701382,0,0,0
RUNTIME_LEAVE,0,18065510.461701665,0,0,0
RUNTIME_ENTER,0,18065510.461702205,0,0,0
RUNTIME_LEAVE,0,18065510.461704802,0,0,0
RUNTIME_ENTER,0,18065510.462118883,0,0,0
RUNTIME_LEAVE,0,18065510.462123614,0,0,0
THREAD_COPY,0,18065510.463211607,140577314343236,140577238061132,0
RUNTIME_ENTER,0,18065510.463212196,0,0,0
RUNTIME_LEAVE,0,18065510.463212460,0,0,0
RUNTIME_ENTER,0,18065510.463212866,0,0,0
RUNTIME_LEAVE,0,18065510.463215321,0,0,0
THREAD_COPY,0,18065510.463653173,140577314343236,140577238069324,0
RUNTIME_ENTER,0,18065510.463653762,0,0,0
RUNTIME_LEAVE,0,18065510.463654023,0,0,0
MERGED_HEAP,0,18065510.463755246,140576896852176,20804336,0
MERGED_HEAP,0,18065510.463758469,20803616,140576896852176,0
MERGED_HEAP,0,18065510.463760547,20803616,140576494199552,0
MERGED_HEAP,0,18065510.463762335,140576896851376,20803616,0
THREAD_COPY,0,18065510.463765960,140577314343236,140577238081612,0
RUNTIME_ENTER,0,18065510.463766210,0,0,0
RUNTIME_LEAVE,0,18065510.463768709,0,0,0
RUNTIME_ENTER,0,18065510.463769242,0,0,0
RUNTIME_LEAVE,0,18065510.463769507,0,0,0
RUNTIME_ENTER,0,18065510.463769972,0,0,0
RUNTIME_LEAVE,0,18065510.463772353,0,0,0
RUNTIME_ENTER,0,18065510.463772684,0,0,0
RUNTIME_LEAVE,0,18065510.463775024,0,0,0
RUNTIME_ENTER,0,18065510.466554631,0,0,0
RUNTIME_LEAVE,0,18065510.466558028,0,0,0
THREAD_COPY,0,18065510.468241245,140577314343236,140577238102092,0
RUNTIME_ENTER,0,18065510.468242008,0,0,0
RUNTIME_LEAVE,0,18065510.468242280,0,0,0
RUNTIME_ENTER,0,18065510.468242645,0,0,0
RUNTIME_LEAVE,0,18065510.468245305,0,0,0
RUNTIME_ENTER,0,18065510.468646392,0,0,0
RUNTIME_LEAVE,0,18065510.468649257,0,0,0
MERGED_HEAP,0,18065510.469937649,140576628416400,20802896,0
MERGED_HEAP,0,18065510.469938941,140576896852736,140576628416400,0
MERGED_HEAP,0,18065510.469940834,140577165287312,140576896852736,0
THREAD_COPY,0,18065510.469944555,140577314343236,140577238118476,0
RUNTIME_ENTER,0,18065510.469945107,0,0,0
RUNTIME_LEAVE,0,18065510.469945379,0,0,0
THREAD_COPY,0,18065510.470006492,140577314343236,140577238122572,0
RUNTIME_ENTER,0,18065510.470006920,0,0,0
RUNTIME_LEAVE,0,18065510.470007181,0,0,0
MERGED_HEAP,0,18065510.470068604,140577165288912,20802896,0
MERGED_HEAP,0,18065510.470072456,140576359983664,140577165288912,0
THREAD_COPY,0,18065510.470076177,140577314343236,140577238134860,0
RUNTIME_ENTER,0,18065510.470076621,0,0,0
RUNTIME_LEAVE,0,18065510.470076878,0,0,0
MERGED_HEAP,0,18065510.470326234,140576494200112,20803616,0
THREAD_COPY,0,18065510.470330138,140577314343236,140577238143052,0
RUNTIME_ENTER,0,18065510.470330726,0,0,0
RUNTIME_LEAVE,0,18065510.470330987,0,0,0
MERGED_HEAP,0,18065510.470392168,140577165288352,20802896,0
THREAD_COPY,0,18065510.470396940,140577314343236,140577238151244,0
RUNTIME_ENTER,0,18065510.470397484,0,0,0
RUNTIME_LEAVE,0,18065510.470397733,0,0,0
THREAD_COPY,0,18065510.470647000,140577314343236,140577238155340,0
RUNTIME_ENTER,0,18065510.470647540,0,0,0
RUNTIME_LEAVE,0,18065510.470647801,0,0,0
THREAD_COPY,0,18065510.470804591,140577314343236,140577238159436,0
RUNTIME_ENTER,0,18065510.470805071,0,0,0
RUNTIME_LEAVE,0,18065510.470805343,0,0,0
MERGED_HEAP,0,18065510.470902570,140576896853216,20802896,0
MERGED_HEAP,0,18065510.470906664,140577165288912,140576896853216,0
MERGED_HEAP,0,18065510.470908608,140577165288912,140576762635168,0
MERGED_HEAP,0,18065510.470910929,140576762634528,140577165288912,0
MERGED_HEAP,0,18065510.470913462,140576762634528,140577031072064,0
MERGED_HEAP,0,18065510.470915478,140576494200112,140576762634528,0
MERGED_HEAP,0,18065510.470917776,140576494200112,140576628417440,0
MERGED_HEAP,0,18065510.470920499,140576359979984,140576494200112,0
MERGED_HEAP,0,18065510.470922779,140576359979984,140577165287312,0
MERGED_HEAP,0,18065510.470925108,140576896846656,140576359979984,0
MERGED_HEAP,0,18065510.470927123,140576896846656,140576628413040,0
GC_ENTER,0,18065510.470928986,0,0,0
COPY,0,18065510.470929142,0,0,0
PROMOTION_ENTER,0,18065510.470929570,0,0,0
COPY,0,18065510.470940579,0,0,0
PROMOTION_LEAVE,0,18065510.470941555,0,0,0
COPY,0,18065510.470943723,0,0,0
COPY,0,18065510.470947456,376,1,1
COPY,0,18065510.470947646,376,1,1
COPY,0,18065510.470948331,376,1,1
COPY,0,18065510.470957153,1168,34,1
COPY,0,18065510.470959734,1168,34,1
COPY,0,18065510.470959913,1168,34,1
COPY,0,18065510.470960442,0,0,0
GC_LEAVE,0,18065510.470960595,0,0,0
MERGED_HEAP,0,18065510.470961615,20762192,140576896846656,0
ARRAY_ALLOCATE_ENTER,0,18065510.470963109,0,8,1
ARRAY_ALLOCATE_LEAVE,0,18065510.470963549,0,0,0
ARRAY_ALLOCATE_ENTER,0,18065510.470967628,0,9,1
ARRAY_ALLOCATE_LEAVE,0,18065510.470967848,0,0,0
ARRAY_ALLOCATE_ENTER,0,18065510.470981434,0,3,1
ARRAY_ALLOCATE_LEAVE,0,18065510.470981892,0,0,0
ARRAY_ALLOCATE_ENTER,0,18065510.470982183,0,7,1
ARRAY_ALLOCATE_LEAVE,0,18065510.470982399,0,0,0
HALT_REQ,0,18065510.470984600,0,0,0
HALT_WAIT,0,18065510.470985115,0,0,0
FINISH,0,18065510.471384350,0,0,0
INIT,1,18065510.318995934,0,0,0
LAUNCH,1,18065510.319825064,0,0,0
THREAD_COPY,1,18065510.320252106,140577316254324,140577240481868,0
RUNTIME_ENTER,1,18065510.320254724,0,0,0
RUNTIME_LEAVE,1,18065510.320255421,0,0,0
THREAD_COPY,1,18065510.320264645,140577314343236,140577240485964,0
RUNTIME_ENTER,1,18065510.320266981,0,0,0
RUNTIME_LEAVE,1,18065510.320267715,0,0,0
RUNTIME_ENTER,1,18065510.320269026,0,0,0
RUNTIME_LEAVE,1,18065510.320326377,0,0,0
RUNTIME_ENTER,1,18065510.320327353,0,0,0
RUNTIME_LEAVE,1,18065510.320331216,0,0,0
RUNTIME_ENTER,1,18065510.320332300,0,0,0
RUNTIME_LEAVE,1,18065510.320338488,0,0,0
RUNTIME_ENTER,1,18065510.325789664,0,0,0
RUNTIME_LEAVE,1,18065510.325793315,0,0,0
RUNTIME_ENTER,1,18065510.330632348,0,0,0
RUNTIME_LEAVE,1,18065510.330636058,0,0,0
RUNTIME_ENTER,1,18065510.336849600,0,0,0
RUNTIME_LEAVE,1,18065510.336854015,0,0,0
RUNTIME_ENTER,1,18065510.341320306,0,0,0
RUNTIME_LEAVE,1,18065510.341323551,0,0,0
RUNTIME_ENTER,1,18065510.345993146,0,0,0
RUNTIME_LEAVE,1,18065510.346004438,0,0,0
RUNTIME_ENTER,1,18065510.350093439,0,0,0
RUNTIME_LEAVE,1,18065510.350096703,0,0,0
RUNTIME_ENTER,1,18065510.354512706,0,0,0
RUNTIME_LEAVE,1,18065510.354515873,0,0,0
RUNTIME_ENTER,1,18065510.358261615,0,0,0
RUNTIME_LEAVE,1,18065510.358264603,0,0,0
RUNTIME_ENTER,1,18065510.362135205,0,0,0
RUNTIME_LEAVE,1,18065510.362138316,0,0,0
RUNTIME_ENTER,1,18065510.366345644,0,0,0
RUNTIME_LEAVE,1,18065510.366349321,0,0,0
RUNTIME_ENTER,1,18065510.369776189,0,0,0
RUNTIME_LEAVE,1,18065510.369779024,0,0,0
RUNTIME_ENTER,1,18065510.373722050,0,0,0
RUNTIME_LEAVE,1,18065510.373724733,0,0,0
RUNTIME_ENTER,1,18065510.376991071,0,0,0
RUNTIME_LEAVE,1,18065510.376993898,0,0,0
RUNTIME_ENTER,1,18065510.380865216,0,0,0
RUNTIME_LEAVE,1,18065510.380867872,0,0,0
RUNTIME_ENTER,1,18065510.384227592,0,0,0
RUNTIME_LEAVE,1,18065510.384232845,0,0,0
RUNTIME_ENTER,1,18065510.387517579,0,0,0
RUNTIME_LEAVE,1,18065510.387524497,0,0,0
RUNTIME_ENTER,1,18065510.391369689,0,0,0
RUNTIME_LEAVE,1,18065510.391373727,0,0,0
RUNTIME_ENTER,1,18065510.394376881,0,0,0
RUNTIME_LEAVE,1,18065510.394380432,0,0,0
RUNTIME_ENTER,1,18065510.397357699,0,0,0
RUNTIME_LEAVE,1,18065510.397362567,0,0,0
THREAD_COPY,1,18065510.401002631,140577314343236,140577240588364,0
RUNTIME_ENTER,1,18065510.401003662,0,0,0
RUNTIME_LEAVE,1,18065510.401004143,0,0,0
RUNTIME_ENTER,1,18065510.401004825,0,0,0
RUNTIME_LEAVE,1,18065510.401007943,0,0,0
RUNTIME_ENTER,1,18065510.401008550,0,0,0
RUNTIME_LEAVE,1,18065510.401011433,0,0,0
RUNTIME_ENTER,1,18065510.401012108,0,0,0
RUNTIME_LEAVE,1,18065510.401015446,0,0,0
RUNTIME_ENTER,1,18065510.404659934,0,0,0
RUNTIME_LEAVE,1,18065510.404679012,0,0,0
RUNTIME_ENTER,1,18065510.408057462,0,0,0
RUNTIME_LEAVE,1,18065510.408063963,0,0,0
RUNTIME_ENTER,1,18065510.410887301,0,0,0
RUNTIME_LEAVE,1,18065510.410893630,0,0,0
RUNTIME_ENTER,1,18065510.414142851,0,0,0
RUNTIME_LEAVE,1,18065510.414149515,0,0,0
RUNTIME_ENTER,1,18065510.417141937,0,0,0
RUNTIME_LEAVE,1,18065510.417146962,0,0,0
RUNTIME_ENTER,1,18065510.420045648,0,0,0
RUNTIME_LEAVE,1,18065510.420051873,0,0,0
RUNTIME_ENTER,1,18065510.423211996,0,0,0
RUNTIME_LEAVE,1,18065510.423215978,0,0,0
THREAD_COPY,1,18065510.424474418,140577314343236,140577239310412,0
RUNTIME_ENTER,1,18065510.424475353,0,0,0
RUNTIME_LEAVE,1,18065510.424475767,0,0,0
RUNTIME_ENTER,1,18065510.424476314,0,0,0
RUNTIME_LEAVE,1,18065510.424479429,0,0,0
RUNTIME_ENTER,1,18065510.424479861,0,0,0
RUNTIME_LEAVE,1,18065510.424482834,0,0,0
RUNTIME_ENTER,1,18065510.427761413,0,0,0
RUNTIME_LEAVE,1,18065510.427766301,0,0,0
RUNTIME_ENTER,1,18065510.430485073,0,0,0
RUNTIME_LEAVE,1,18065510.430488613,0,0,0
THREAD_COPY,1,18065510.432309747,140577314343236,140577239330892,0
RUNTIME_ENTER,1,18065510.432310522,0,0,0
RUNTIME_LEAVE,1,18065510.432310820,0,0,0
RUNTIME_ENTER,1,18065510.432311308,0,0,0
RUNTIME_LEAVE,1,18065510.432314575,0,0,0
RUNTIME_ENTER,1,18065510.432594966,0,0,0
RUNTIME_LEAVE,1,18065510.432597976,0,0,0
THREAD_COPY,1,18065510.435428176,140577314343236,140577239343180,0
RUNTIME_ENTER,1,18065510.435428690,0,0,0
RUNTIME_LEAVE,1,18065510.435429003,0,0,0
RUNTIME_ENTER,1,18065510.435429491,0,0,0
RUNTIME_LEAVE,1,18065510.435432073,0,0,0
MERGED_HEAP,1,18065510.435891602,140576762632528,140577165285872,0
THREAD_COPY,1,18065510.435896356,140577314343236,140577239359564,0
RUNTIME_ENTER,1,18065510.435897090,0,0,0
